Date,Level
28-07-14,246.464424468
29-07-14,246.431620556
30-07-14,246.400556958
31-07-14,246.36838923
01-08-14,246.34391459
02-08-14,246.361666704
03-08-14,246.442082878
04-08-14,246.460043253
05-08-14,246.438082759
06-08-14,246.405008656
07-08-14,246.384628734
08-08-14,246.507656991
09-08-14,246.769189991
10-08-14,246.816568209
11-08-14,246.828448863
12-08-14,246.767897649
13-08-14,246.749606784
14-08-14,246.701904956
15-08-14,246.641428568
16-08-14,246.577004998
17-08-14,246.514352626
18-08-14,246.456469227
19-08-14,246.407728058
20-08-14,246.368797927
21-08-14,246.336102721
22-08-14,246.305269821
23-08-14,246.278357383
24-08-14,246.251686009
25-08-14,246.223777147
26-08-14,246.225501457
27-08-14,246.281408565
28-08-14,246.289253062
29-08-14,246.277859448
30-08-14,246.249600686
31-08-14,246.215610747
01-09-14,246.178198729
02-09-14,246.140531291
03-09-14,246.10744015
04-09-14,246.082925075
05-09-14,246.068526227
06-09-14,246.048151809
07-09-14,246.101894995
08-09-14,246.226849339
09-09-14,246.22687148
10-09-14,246.206094239
11-09-14,246.229766554
12-09-14,246.2077209
13-09-14,246.191319317
14-09-14,246.240147117
15-09-14,246.302462729
16-09-14,246.453846733
17-09-14,246.53937856
18-09-14,246.616580214
19-09-14,246.651422077
20-09-14,246.632517043
21-09-14,246.565201715
22-09-14,246.538547531
23-09-14,246.586000844
24-09-14,246.55620526
25-09-14,246.493439829
26-09-14,246.421406411
27-09-14,246.355316914
28-09-14,246.319815683
29-09-14,246.341699496
30-09-14,246.326622812
01-10-14,246.300059596
02-10-14,246.265479397
03-10-14,246.230522026
04-10-14,246.202606335
05-10-14,246.204017204
06-10-14,246.21242194
07-10-14,246.299336619
08-10-14,246.636483444
09-10-14,246.986922466
10-10-14,247.027098279
11-10-14,246.940825221
12-10-14,246.867738446
13-10-14,246.925571471
14-10-14,247.010433774
15-10-14,247.414001825
16-10-14,248.780534509
17-10-14,249.23006431
18-10-14,249.02859101
19-10-14,248.689937223
20-10-14,248.334753076
21-10-14,248.011175298
22-10-14,247.746314366
23-10-14,247.546851061
24-10-14,247.411212919
25-10-14,247.322270052
26-10-14,247.250891052
27-10-14,247.198911349
28-10-14,247.195827501
29-10-14,247.208574366
30-10-14,247.18765534
31-10-14,247.156876509
01-11-14,247.290982
02-11-14,247.3626254
03-11-14,247.967752573
04-11-14,248.363455243
05-11-14,248.544600847
06-11-14,248.463646951
07-11-14,248.580793865
08-11-14,248.663394798
09-11-14,248.715762783
10-11-14,248.594691457
11-11-14,248.869498124
12-11-14,249.008114547
13-11-14,249.474426124
14-11-14,249.69847465
15-11-14,249.926747928
16-11-14,250.14268824
17-11-14,250.057197201
18-11-14,249.749953438
19-11-14,249.635927333
20-11-14,249.639117213
21-11-14,249.324640049
22-11-14,249.446999153
23-11-14,249.988977718
24-11-14,249.756895946
25-11-14,249.424586886
26-11-14,249.06930821
27-11-14,248.688201543
28-11-14,248.545371513
29-11-14,248.300542707
30-11-14,247.992846063
01-12-14,247.683961357
02-12-14,247.420611699
03-12-14,247.235763245
04-12-14,247.061439882
05-12-14,246.926938051
06-12-14,246.805766793
07-12-14,246.711130129
08-12-14,246.652019096
09-12-14,246.60095168
10-12-14,246.551702084
11-12-14,246.519930529
12-12-14,246.499353555
13-12-14,247.155079653
14-12-14,247.438487744
15-12-14,247.402996216
16-12-14,247.446087396
17-12-14,247.388251107
18-12-14,247.276232783
19-12-14,247.165129629
20-12-14,247.076779005
21-12-14,247.009278606
22-12-14,246.952062793
23-12-14,246.90848465
24-12-14,246.88188701
25-12-14,246.863854551
26-12-14,246.852159208
27-12-14,246.851169657
28-12-14,246.948926022
29-12-14,246.959848699
30-12-14,246.933187177
31-12-14,246.903973172
01-01-15,246.883940741
02-01-15,246.868316876
03-01-15,246.856568152
04-01-15,246.846567314
05-01-15,246.838242787
06-01-15,246.830667174
07-01-15,246.822316881
08-01-15,246.817189672
09-01-15,246.817420471
10-01-15,246.807874394
11-01-15,246.837892928
12-01-15,246.844408521
13-01-15,246.988765599
14-01-15,247.112530043
15-01-15,247.628748498
16-01-15,247.918582037
17-01-15,247.930862687
18-01-15,248.019112105
19-01-15,248.025580188
20-01-15,248.041053767
21-01-15,248.106305906
22-01-15,248.14727467
23-01-15,248.033414422
24-01-15,247.860386735
25-01-15,247.702513447
26-01-15,247.574994202
27-01-15,247.48513358
28-01-15,247.437312108
29-01-15,247.531534043
30-01-15,248.209858675
31-01-15,248.875076665
01-02-15,249.023692445
02-02-15,249.291950135
03-02-15,249.416588017
04-02-15,249.33714865
05-02-15,249.125759238
06-02-15,248.967635315
07-02-15,248.717775917
08-02-15,248.453340927
09-02-15,248.201212966
10-02-15,247.99636384
11-02-15,247.845923685
12-02-15,247.827193158
13-02-15,247.889421144
14-02-15,247.969356569
15-02-15,248.265588296
16-02-15,248.294765325
17-02-15,248.287699333
18-02-15,248.152380913
19-02-15,248.009171124
20-02-15,248.000495712
21-02-15,248.220522008
22-02-15,248.190512205
23-02-15,248.371649413
24-02-15,248.534952722
25-02-15,248.470296047
26-02-15,248.368126413
27-02-15,248.297589938
28-02-15,248.276047186
01-03-15,248.286302582
02-03-15,248.72966537
03-03-15,249.039644428
04-03-15,248.984206946
05-03-15,248.758995673
06-03-15,248.526999664
07-03-15,248.323334711
08-03-15,248.157757266
09-03-15,248.033548155
10-03-15,247.944954848
11-03-15,247.88657398
12-03-15,247.853840642
13-03-15,247.844879957
14-03-15,247.820039652
15-03-15,247.794722044
16-03-15,247.776729893
17-03-15,247.754123515
18-03-15,247.730387055
19-03-15,247.70641654
20-03-15,247.683644309
21-03-15,247.654943277
22-03-15,247.629855926
23-03-15,247.615118188
24-03-15,247.651397968
25-03-15,247.64505024
26-03-15,247.679819704
27-03-15,247.743899013
28-03-15,247.726594634
29-03-15,247.689093095
30-03-15,247.64543269
31-03-15,247.604947783
01-04-15,247.561591652
02-04-15,247.510634205
03-04-15,247.461363043
04-04-15,247.418205385
05-04-15,247.3831517
06-04-15,247.348795145
07-04-15,247.31806035
08-04-15,247.28847263
09-04-15,247.305106178
10-04-15,247.497729606
11-04-15,247.589089961
12-04-15,247.554693324
13-04-15,247.486015276
14-04-15,247.412521497
15-04-15,247.38491642
16-04-15,247.516250919
17-04-15,247.564100031
18-04-15,247.606175721
19-04-15,247.669209959
20-04-15,247.645016921
21-04-15,247.578907659
22-04-15,247.604610202
23-04-15,247.646919838
24-04-15,247.648056471
25-04-15,247.769767086
26-04-15,248.206096136
27-04-15,248.302104862
28-04-15,248.269577678
29-04-15,248.13547899
30-04-15,248.037448688
01-05-15,248.071764407
02-05-15,248.12352967
03-05-15,248.250134509
04-05-15,248.645336657
05-05-15,248.853781462
06-05-15,248.737508465
07-05-15,248.550468989
08-05-15,248.44136335
09-05-15,248.328621645
10-05-15,248.194574928
11-05-15,248.081152032
12-05-15,247.988091487
13-05-15,247.908218785
14-05-15,247.86700794
15-05-15,247.846775228
16-05-15,247.816981332
17-05-15,247.774899111
18-05-15,247.731432616
19-05-15,247.701355366
20-05-15,247.692343472
21-05-15,247.686806759
22-05-15,247.655956133
23-05-15,247.618745335
24-05-15,247.585244912
25-05-15,247.554902148
26-05-15,247.526610181
27-05-15,247.496706842
28-05-15,247.464820126
29-05-15,247.434143413
30-05-15,247.407325312
31-05-15,247.392407446
01-06-15,247.40196993
02-06-15,247.395420234
03-06-15,247.369685996
04-06-15,247.336302249
05-06-15,247.30516051
06-06-15,247.277853298
07-06-15,247.250800983
08-06-15,247.225642135
09-06-15,247.200377804
10-06-15,247.179287003
11-06-15,247.163458206
12-06-15,247.145713578
13-06-15,247.133571858
14-06-15,247.205581004
15-06-15,247.268731048
16-06-15,247.257397829
17-06-15,247.215044373
18-06-15,247.16020326
19-06-15,247.104936622
20-06-15,247.054984559
21-06-15,247.012637886
22-06-15,246.977347394
23-06-15,246.949511053
24-06-15,246.931220155
25-06-15,246.904654884
26-06-15,246.871582782
27-06-15,246.835058085
28-06-15,246.798329336
29-06-15,246.764990333
30-06-15,246.731618187
01-07-15,246.698062807
02-07-15,246.696804759
03-07-15,246.682581498
04-07-15,246.653961693
05-07-15,246.624360295
06-07-15,246.592746152
07-07-15,246.55648016
08-07-15,246.522606391
09-07-15,246.488647002
10-07-15,246.451320792
11-07-15,246.414480428
12-07-15,246.379179697
13-07-15,246.344857533
14-07-15,246.309699665
15-07-15,246.272629018
16-07-15,246.235375679
17-07-15,246.198478729
18-07-15,246.163327888
19-07-15,246.130533484
20-07-15,246.097897783
21-07-15,246.067559143
22-07-15,246.037286845
23-07-15,246.003057159
24-07-15,245.967201291
25-07-15,245.936691585
26-07-15,245.902287207
27-07-15,245.870435137
28-07-15,245.8382062
29-07-15,245.80581525
30-07-15,245.781736349
31-07-15,245.862053247
01-08-15,245.881266523
02-08-15,245.856553975
03-08-15,245.811585304
04-08-15,245.765311219
05-08-15,245.71947928
06-08-15,245.675284891
07-08-15,245.633288439
08-08-15,245.59191875
09-08-15,245.551032015
10-08-15,245.50825559
11-08-15,245.464104317
12-08-15,245.420360685
13-08-15,245.433391397
14-08-15,245.472815413
15-08-15,245.482935222
16-08-15,245.47121234
17-08-15,245.459681028
18-08-15,245.445536395
19-08-15,245.411021465
20-08-15,245.363531785
21-08-15,245.311074498
22-08-15,245.259792872
23-08-15,245.246211512
24-08-15,245.29903179
25-08-15,245.306661802
26-08-15,245.294025509
27-08-15,245.409124998
28-08-15,245.494137232
29-08-15,245.510063539
30-08-15,245.465792595
31-08-15,245.459686914
01-09-15,245.509994108
02-09-15,245.498456818
03-09-15,245.466176366
04-09-15,245.423596361
05-09-15,245.379145735
06-09-15,245.329444867
07-09-15,245.276836148
08-09-15,245.224434874
09-09-15,245.176117387
10-09-15,245.143377765
11-09-15,245.113238137
12-09-15,245.098920593
13-09-15,245.139506921
14-09-15,245.206258174
15-09-15,245.760622628
16-09-15,246.785353748
17-09-15,246.894195462
18-09-15,246.806742958
19-09-15,246.593146419
20-09-15,246.373681961
21-09-15,246.180572451
22-09-15,246.04144221
23-09-15,245.954392976
24-09-15,245.888029769
25-09-15,245.822523344
26-09-15,245.767475052
27-09-15,245.721526338
28-09-15,245.683432476
29-09-15,245.648977819
30-09-15,245.621725124
01-10-15,245.604689931
02-10-15,245.588449875
03-10-15,245.581335464
04-10-15,245.833302257
05-10-15,246.396136338
06-10-15,247.072516046
07-10-15,247.074951045
08-10-15,246.936714649
09-10-15,246.774158819
10-10-15,246.655479815
11-10-15,246.713467235
12-10-15,247.024991261
13-10-15,247.033548433
14-10-15,246.938034287
15-10-15,246.832442032
16-10-15,246.748525395
17-10-15,246.697472983
18-10-15,246.698088696
19-10-15,246.914847835
20-10-15,247.026089992
21-10-15,246.991986138
22-10-15,246.921571397
23-10-15,246.860930501
24-10-15,246.840189647
25-10-15,246.848634268
26-10-15,246.923977368
27-10-15,247.185988342
28-10-15,247.531072847
29-10-15,247.740471896
30-10-15,247.696929616
31-10-15,247.548860048
01-11-15,247.412565564
02-11-15,247.298985999
03-11-15,247.457875565
04-11-15,247.57442565
05-11-15,247.691361899
06-11-15,247.725481024
07-11-15,247.646830671
08-11-15,247.540682905
09-11-15,247.451010491
10-11-15,247.386762394
11-11-15,247.340074965
12-11-15,247.307249065
13-11-15,247.282668141
14-11-15,247.264280139
15-11-15,247.241846956
16-11-15,247.220316481
17-11-15,247.20788514
18-11-15,247.20128796
19-11-15,247.190674965
20-11-15,247.174458029
21-11-15,247.298751508
22-11-15,247.461419971
23-11-15,247.544457122
24-11-15,247.519547672
25-11-15,247.49696631
26-11-15,247.467179492
27-11-15,247.439129578
28-11-15,247.408819759
29-11-15,247.368594732
30-11-15,247.32963889
01-12-15,247.295506386
02-12-15,247.266740705
03-12-15,247.245421604
04-12-15,247.271297576
05-12-15,247.262488302
06-12-15,247.23906752
07-12-15,247.210919349
08-12-15,247.330951303
09-12-15,247.360711816
10-12-15,247.34385811
11-12-15,247.312592862
12-12-15,247.280992303
13-12-15,247.253433106
14-12-15,247.413624039
15-12-15,247.528705023
16-12-15,247.513969978
17-12-15,247.440125564
18-12-15,247.444434365
19-12-15,247.405206672
20-12-15,247.564327095
21-12-15,247.614152341
22-12-15,247.578315696
23-12-15,247.555428374
24-12-15,247.563422133
25-12-15,247.535980912
26-12-15,247.488300633
27-12-15,247.433328399
28-12-15,247.510527839
29-12-15,247.788491282
30-12-15,247.886614833
31-12-15,248.097411307
01-01-16,248.219182834
02-01-16,248.327260464
03-01-16,248.57848617
04-01-16,248.981437954
05-01-16,249.135879382
06-01-16,249.230498911
07-01-16,250.12261213
08-01-16,251.169176299
09-01-16,251.283544247
10-01-16,252.0
11-01-16,251.829221479
12-01-16,251.20455336
13-01-16,250.523013072
14-01-16,251.018061065
15-01-16,250.217970149
16-01-16,249.547514242
17-01-16,248.991010389
18-01-16,248.54369657
19-01-16,247.974263213
20-01-16,247.399702488
21-01-16,246.929472648
22-01-16,246.559352235
23-01-16,246.160215686
24-01-16,245.685638098
25-01-16,245.622244631
26-01-16,245.40198151
27-01-16,245.043786057
28-01-16,245.398737543
29-01-16,245.20197583
30-01-16,244.913168903
31-01-16,244.683051193
01-02-16,244.44047799
02-02-16,244.193092373
03-02-16,243.982282878
04-02-16,243.781347341
05-02-16,243.606354465
06-02-16,243.700765168
07-02-16,244.113268521
08-02-16,244.201752043
09-02-16,244.761971152
10-02-16,245.628059447
11-02-16,245.97397384
12-02-16,247.275515272
13-02-16,248.295621439
14-02-16,248.834937935
15-02-16,248.924915906
16-02-16,248.505219534
17-02-16,248.171995408
18-02-16,247.943755218
19-02-16,247.518037949
20-02-16,247.061754894
21-02-16,246.610324518
22-02-16,246.191208997
23-02-16,245.826312543
24-02-16,245.691435746
25-02-16,245.554264213
26-02-16,245.756922559
27-02-16,245.960022691
28-02-16,245.945639684
29-02-16,245.731790231
01-03-16,245.442574804
02-03-16,245.2157229
03-03-16,244.999455037
04-03-16,244.964922196
05-03-16,245.132280381
06-03-16,245.247791182
07-03-16,245.427475844
08-03-16,245.376861559
09-03-16,245.4463914
10-03-16,245.324482468
11-03-16,245.132545746
12-03-16,244.933701938
13-03-16,244.746417731
14-03-16,244.587036579
15-03-16,244.471390683
16-03-16,244.390220064
17-03-16,244.333447818
18-03-16,244.429055936
19-03-16,244.734191391
20-03-16,244.960873493
21-03-16,245.001204291
22-03-16,244.919545112
23-03-16,244.827231973
24-03-16,244.740203745
25-03-16,244.678456051
26-03-16,244.808271623
27-03-16,245.039255796
28-03-16,245.667598753
29-03-16,246.445435977
30-03-16,246.729681709
31-03-16,247.29612131
01-04-16,247.119695564
02-04-16,246.868883574
03-04-16,246.923832965
04-04-16,247.14078193
05-04-16,247.045517144
06-04-16,246.810937131
07-04-16,246.559241081
08-04-16,246.344544814
09-04-16,246.260886682
10-04-16,246.635009626
11-04-16,246.993244827
12-04-16,246.969866106
13-04-16,246.990141696
14-04-16,247.249124093
15-04-16,247.348901473
16-04-16,247.777173464
17-04-16,248.208619476
18-04-16,248.092278995
19-04-16,248.004622511
20-04-16,247.899775424
21-04-16,247.648786276
22-04-16,247.440707955
23-04-16,247.399119738
24-04-16,247.22510669
25-04-16,246.940613479
26-04-16,246.663600321
27-04-16,246.433757438
28-04-16,246.26850225
29-04-16,246.122311906
30-04-16,246.010651214
01-05-16,245.914620053
02-05-16,245.831884113
03-05-16,245.76354138
04-05-16,245.709273179
05-05-16,245.680537307
06-05-16,245.93056357
07-05-16,246.173450937
08-05-16,246.472792097
09-05-16,246.672811894
10-05-16,246.851319392
11-05-16,247.018394623
12-05-16,247.411146482
13-05-16,247.530335066
14-05-16,247.45421397
15-05-16,247.298945691
16-05-16,247.06435904
17-05-16,246.828036922
18-05-16,246.633268109
19-05-16,246.528096322
20-05-16,246.44470093
21-05-16,246.364521915
22-05-16,246.554031348
23-05-16,246.544137868
24-05-16,246.530172613
25-05-16,246.612650784
26-05-16,246.636984731
27-05-16,246.606360118
28-05-16,246.746228307
29-05-16,246.995887154
30-05-16,247.14934617
31-05-16,247.16525648
01-06-16,247.026084052
02-06-16,246.862998448
03-06-16,246.734988033
04-06-16,246.64665745
05-06-16,246.58847334
06-06-16,246.605469893
07-06-16,246.617542468
08-06-16,246.577329096
09-06-16,246.535745966
10-06-16,246.553857751
11-06-16,246.54516124
12-06-16,246.527517908
13-06-16,246.573936473
14-06-16,246.637270608
15-06-16,246.946268762
16-06-16,247.309990196
17-06-16,247.483586871
18-06-16,247.412431297
19-06-16,247.262763363
20-06-16,247.101118172
21-06-16,246.960846202
22-06-16,246.854507174
23-06-16,247.006966791
24-06-16,247.046231772
25-06-16,247.033155914
26-06-16,246.974910876
27-06-16,246.902606104
28-06-16,246.833986585
29-06-16,246.781416121
30-06-16,246.742444539
01-07-16,246.722372638
02-07-16,246.707276919
03-07-16,246.678184362
04-07-16,246.641382514
05-07-16,246.615260623
06-07-16,246.603308055
07-07-16,246.627746145
08-07-16,246.608063162
09-07-16,246.578698941
10-07-16,246.546436257
11-07-16,246.529129536
12-07-16,246.526191391
13-07-16,246.515295154
14-07-16,246.495697054
15-07-16,246.468459939
16-07-16,246.43682308
17-07-16,246.406804556
18-07-16,246.379862045
19-07-16,246.35510212
20-07-16,246.331992691
21-07-16,246.310642947
22-07-16,246.296203922
23-07-16,246.289619112
24-07-16,246.268524937
25-07-16,246.236997946
26-07-16,246.204931763
27-07-16,246.17656923
28-07-16,246.148449784
29-07-16,246.117635979
30-07-16,246.085950747
31-07-16,246.058256289
01-08-16,246.035614675
02-08-16,246.007483048
03-08-16,245.975239891
04-08-16,245.950690108
05-08-16,245.946238254
06-08-16,245.921312754
07-08-16,245.884866037
08-08-16,245.842246512
09-08-16,245.800227023
10-08-16,245.763698006
11-08-16,245.727458455
12-08-16,245.692472023
13-08-16,245.656338906
14-08-16,245.620649194
15-08-16,245.586491251
16-08-16,245.554263647
17-08-16,245.525688473
18-08-16,245.509982574
19-08-16,245.488079368
20-08-16,245.473861826
21-08-16,245.446982023
22-08-16,245.410237747
23-08-16,245.367350848
24-08-16,245.323809346
25-08-16,245.330838604
26-08-16,245.335011524
27-08-16,245.317741874
28-08-16,245.286610216
29-08-16,245.247806758
30-08-16,245.206056953
31-08-16,245.162597234
01-09-16,245.119299417
02-09-16,245.076403052
03-09-16,245.035255306
04-09-16,244.993531011
05-09-16,244.950658046
06-09-16,244.90777162
07-09-16,244.866736303
08-09-16,244.828199805
09-09-16,244.791767276
10-09-16,244.754141
11-09-16,244.719418865
12-09-16,244.683449858
13-09-16,244.824986813
14-09-16,245.053436963
15-09-16,245.227283812
16-09-16,245.269821497
17-09-16,245.239696064
18-09-16,245.173461412
19-09-16,245.098690719
20-09-16,245.027104243
21-09-16,244.963675883
22-09-16,244.912821736
23-09-16,244.870438373
24-09-16,244.831984277
25-09-16,244.906695982
26-09-16,244.916817532
27-09-16,244.905219683
28-09-16,244.888651753
29-09-16,244.854311378
30-09-16,244.810832313
01-10-16,244.776143417
02-10-16,244.7460985
03-10-16,244.713554882
04-10-16,244.678053014
05-10-16,244.649116909
06-10-16,244.621802134
07-10-16,244.590060467
08-10-16,244.55439319
09-10-16,244.519708361
10-10-16,244.483716512
11-10-16,244.454321525
12-10-16,244.552647597
13-10-16,244.712845845
14-10-16,244.791603178
15-10-16,244.807013404
16-10-16,244.922040685
17-10-16,245.04963565
18-10-16,245.076035325
19-10-16,245.038427422
20-10-16,244.98689056
21-10-16,244.932948683
22-10-16,244.88805648
23-10-16,245.062197402
24-10-16,245.123658883
25-10-16,245.141791433
26-10-16,245.118942625
27-10-16,245.072596748
28-10-16,245.021450004
29-10-16,244.972887734
30-10-16,244.929153415
31-10-16,244.889492842
01-11-16,244.854054888
02-11-16,244.826897202
03-11-16,244.80795036
04-11-16,244.828317372
05-11-16,245.038389513
06-11-16,245.157845804
07-11-16,245.211776671
08-11-16,245.244771425
09-11-16,245.40062234
10-11-16,245.429896428
11-11-16,245.413405448
12-11-16,245.447646183
13-11-16,245.542499511
14-11-16,245.524123783
15-11-16,245.471882724
16-11-16,245.411544226
17-11-16,245.358769431
18-11-16,245.344840093
19-11-16,245.358121269
20-11-16,245.545313575
21-11-16,245.994583717
22-11-16,246.156101083
23-11-16,246.106770406
24-11-16,246.178432075
25-11-16,246.42044643
26-11-16,246.391095498
27-11-16,246.317949807
28-11-16,246.222293548
29-11-16,246.135109098
30-11-16,246.06579839
01-12-16,246.009901917
02-12-16,245.969424343
03-12-16,245.937271902
04-12-16,245.916572658
05-12-16,245.895977451
06-12-16,245.87630841
07-12-16,245.859518928
08-12-16,245.847230921
09-12-16,245.833996745
10-12-16,245.817512458
11-12-16,245.806305395
12-12-16,245.800754495
13-12-16,245.800196454
14-12-16,245.943236428
15-12-16,246.053481863
16-12-16,246.328400051
17-12-16,246.398618461
18-12-16,246.361411393
19-12-16,246.290346821
20-12-16,246.232015917
21-12-16,246.195415073
22-12-16,246.176577469
23-12-16,246.161341728
24-12-16,246.147971605
25-12-16,246.127115344
26-12-16,246.103305448
27-12-16,246.08300921
28-12-16,246.062235591
29-12-16,246.042928777
30-12-16,246.024918993
31-12-16,246.009614205
01-01-17,245.997833171
02-01-17,246.041742772
03-01-17,246.081024662
04-01-17,246.091453422
05-01-17,246.086952324
06-01-17,246.075344026
07-01-17,246.061365888
08-01-17,246.04553152
09-01-17,246.030369785
10-01-17,246.022381035
11-01-17,246.029108417
12-01-17,246.038601999
13-01-17,246.082632853
14-01-17,246.111535813
15-01-17,246.113824889
16-01-17,246.109125322
17-01-17,246.100410385
18-01-17,246.081595138
19-01-17,246.05905921
20-01-17,246.041461031
21-01-17,246.025933969
22-01-17,246.012785999
23-01-17,246.004387206
24-01-17,245.997539093
25-01-17,245.988021352
26-01-17,245.99714739
27-01-17,246.100907003
28-01-17,246.234569619
29-01-17,246.346501427
30-01-17,246.41164121
31-01-17,246.447227299
01-02-17,246.573890643
02-02-17,246.858086798
03-02-17,247.61843693
04-02-17,248.600707005
05-02-17,249.099397171
06-02-17,248.889431465
07-02-17,248.751465651
08-02-17,248.45674643
09-02-17,248.113831423
10-02-17,247.835173755
11-02-17,247.580605724
12-02-17,247.41903026
13-02-17,247.368394249
14-02-17,247.344260495
15-02-17,247.323260388
16-02-17,247.253100409
17-02-17,247.170865996
18-02-17,247.199026757
19-02-17,247.272207156
20-02-17,247.24224045
21-02-17,247.188670244
22-02-17,247.141027358
23-02-17,247.104992321
24-02-17,247.083175585
25-02-17,247.060182413
26-02-17,247.046614359
27-02-17,247.07751698
28-02-17,247.239581743
01-03-17,247.346612187
02-03-17,247.4226721
03-03-17,247.598471864
04-03-17,247.798289214
05-03-17,247.874430527
06-03-17,247.94018258
07-03-17,247.865810991
08-03-17,247.747154222
09-03-17,247.615902005
10-03-17,247.496511836
11-03-17,247.408885862
12-03-17,247.4350643
13-03-17,247.507057647
14-03-17,247.480474633
15-03-17,247.423455475
16-03-17,247.360705744
17-03-17,247.308052069
18-03-17,247.266598136
19-03-17,247.232094804
20-03-17,247.206989996
21-03-17,247.303511752
22-03-17,247.554390035
23-03-17,247.769841922
24-03-17,247.83892441
25-03-17,247.790541225
26-03-17,247.723658103
27-03-17,247.739610343
28-03-17,247.702859139
29-03-17,247.650301771
30-03-17,247.572436805
31-03-17,247.597779366
01-04-17,247.799803251
02-04-17,247.80736809
03-04-17,247.743641845
04-04-17,247.656625957
05-04-17,247.579557075
06-04-17,247.515298221
07-04-17,247.459104788
08-04-17,247.406150866
09-04-17,247.358038072
10-04-17,247.314796027
11-04-17,247.276321243
12-04-17,247.242677422
13-04-17,247.212795821
14-04-17,247.192772762
15-04-17,247.192291108
16-04-17,247.186311123
17-04-17,247.170405622
18-04-17,247.157680367
19-04-17,247.146991884
20-04-17,247.121930555
21-04-17,247.089450395
22-04-17,247.055699761
23-04-17,247.026598501
24-04-17,247.000940357
25-04-17,246.987100316
26-04-17,247.038226794
27-04-17,247.04865063
28-04-17,247.034091155
29-04-17,247.003623147
30-04-17,247.109977717
01-05-17,247.221240839
02-05-17,247.225359039
03-05-17,247.180335913
04-05-17,247.117875065
05-05-17,247.149241353
06-05-17,247.29457691
07-05-17,247.309171435
08-05-17,247.260072868
09-05-17,247.207416594
10-05-17,247.333738198
11-05-17,247.55516343
12-05-17,247.863734556
13-05-17,248.02913041
14-05-17,248.057937558
15-05-17,247.936918593
16-05-17,247.777791415
17-05-17,247.661605125
18-05-17,247.650979366
19-05-17,247.622964575
20-05-17,247.563666566
21-05-17,247.479590899
22-05-17,247.405700159
23-05-17,247.338001414
24-05-17,247.270128623
25-05-17,247.21130999
26-05-17,247.374071409
27-05-17,247.504367435
28-05-17,247.593291596
29-05-17,247.911177351
30-05-17,247.943800598
31-05-17,247.858482524
01-06-17,247.736842594
02-06-17,247.630950863
03-06-17,247.576134624
04-06-17,247.540086959
05-06-17,247.510978595
06-06-17,247.521860602
07-06-17,247.486302697
08-06-17,247.427334941
09-06-17,247.382220335
10-06-17,247.337240722
11-06-17,247.290344143
12-06-17,247.256890873
13-06-17,247.220794156
14-06-17,247.18972506
15-06-17,247.156376186
16-06-17,247.12137614
17-06-17,247.087010178
18-06-17,247.052353113
19-06-17,247.018311748
20-06-17,246.986554805
21-06-17,246.955920693
22-06-17,246.93081115
23-06-17,246.919210983
24-06-17,246.903577467
25-06-17,246.883103753
26-06-17,246.858563464
27-06-17,246.855577128
28-06-17,246.985961454
29-06-17,247.096073847
30-06-17,247.252161174
01-07-17,247.266321009
02-07-17,247.221281778
03-07-17,247.143123424
04-07-17,247.061639555
05-07-17,246.998326054
06-07-17,246.951894846
07-07-17,246.951453918
08-07-17,246.937992972
09-07-17,246.911489085
10-07-17,246.893694742
11-07-17,246.878464495
12-07-17,246.850315768
13-07-17,246.81458803
14-07-17,246.77655075
15-07-17,246.736318109
16-07-17,246.694308568
17-07-17,246.652994987
18-07-17,246.614881675
19-07-17,246.585766354
20-07-17,246.57624403
21-07-17,246.557645881
22-07-17,246.541657847
23-07-17,246.5315996
24-07-17,246.519522088
25-07-17,246.504051781
26-07-17,246.475143935
27-07-17,246.43807282
28-07-17,246.410877201
29-07-17,246.381257377
30-07-17,246.351790239
31-07-17,246.326226822
01-08-17,246.302044667
02-08-17,246.272784261
03-08-17,246.23789157
04-08-17,246.200219458
05-08-17,246.171758389
06-08-17,246.14564831
07-08-17,246.113196276
08-08-17,246.085414809
09-08-17,246.055828066
10-08-17,246.022039505
11-08-17,245.985031609
12-08-17,245.944305766
13-08-17,245.902327465
14-08-17,245.860556865
15-08-17,245.820556208
16-08-17,245.784678065
17-08-17,245.748886121
18-08-17,245.711558384
19-08-17,245.673976137
20-08-17,245.636586268
21-08-17,245.597757604
22-08-17,245.557301535
23-08-17,245.516931935
24-08-17,245.47802311
25-08-17,245.442025658
26-08-17,245.406053784
27-08-17,245.379388686
28-08-17,245.413040566
29-08-17,245.453258708
30-08-17,245.494033511
31-08-17,245.514592798
01-09-17,245.495864367
02-09-17,245.458024831
03-09-17,245.410480674
04-09-17,245.369692317
05-09-17,245.343025554
06-09-17,245.309679048
07-09-17,245.267633604
08-09-17,245.221091474
09-09-17,245.181181727
10-09-17,245.154447878
11-09-17,245.138864334
12-09-17,245.125129413
13-09-17,245.11218594
14-09-17,245.094781266
15-09-17,245.069963924
16-09-17,245.037515148
17-09-17,245.004922434
18-09-17,244.993577608
19-09-17,244.992319173
20-09-17,244.96761082
21-09-17,244.939669532
22-09-17,244.94706093
23-09-17,244.928196239
24-09-17,244.895300658
25-09-17,244.883884684
26-09-17,244.86356497
27-09-17,244.827522275
28-09-17,244.783462696
29-09-17,244.737566483
30-09-17,244.698889619
01-10-17,244.663776897
02-10-17,244.627856717
03-10-17,244.586858494
04-10-17,244.543588765
05-10-17,244.499374441
